2023-02-09 11:46:53.532806,1,2,6, ,3,0
2023-02-09 11:46:53.532855,1,2,7, ,3,0
2023-02-09 11:46:53.532905,1,2,8, ,3,0
2023-02-09 11:46:53.532956,1,2,9,x,2,2097152
2023-02-09 11:46:53.533007,1,2,10,x,2,2097152
2023-02-09 11:46:53.533057,1,2,11, ,3,0
2023-02-09 11:46:53.533107,1,2,12, ,3,0
2023-02-09 11:46:53.533156,1,2,13, ,3,0
2023-02-09 11:46:53.533206,1,2,14, ,3,0
2023-02-09 11:46:53.533256,1,2,15, ,3,0
2023-02-09 11:46:53.533305,1,2,16, ,3,0
2023-02-09 11:46:53.533355,1,2,17, ,3,0
2023-02-09 11:46:53.533405,1,2,18, ,3,0
2023-02-09 11:46:53.533454,1,2,19, ,3,0
2023-02-09 11:46:53.533504,1,2,20, ,3,0
2023-02-09 11:46:53.533554,1,2,21, ,3,0
2023-02-09 11:46:53.533603,1,2,22, ,3,0
2023-02-09 11:46:53.533653,1,2,23, ,3,0
2023-02-09 11:46:53.533703,1,2,24,x,2,2097152
2023-02-09 11:46:53.533753,1,2,25,x,2,2097152
2023-02-09 11:46:53.533803,1,2,26, ,3,0
2023-02-09 11:46:53.533853,1,2,27, ,3,0
2023-02-09 11:46:53.533903,1,2,28, ,3,0
2023-02-09 11:46:53.533952,1,2,29, ,3,0
2023-02-09 11:46:53.534002,1,2,30, ,3,0
2023-02-09 11:46:53.534052,1,2,31, ,3,0
2023-02-09 11:46:53.534106,1,2,32, ,3,0
2023-02-09 11:46:53.534156,1,2,33, ,3,0
2023-02-09 11:46:53.534206,1,2,34, ,3,0
2023-02-09 11:46:53.534256,1,2,35, ,3,0
2023-02-09 11:46:53.534306,1,2,36, ,3,0
2023-02-09 11:46:53.534355,1,2,37, ,3,0
2023-02-09 11:46:53.534405,1,2,38, ,3,0
2023-02-09 11:46:53.534455,1,2,39,x,2,2097152
2023-02-09 11:46:53.534505,1,2,40,x,2,2097152
2023-02-09 11:46:53.534555,1,2,41, ,3,0
2023-02-09 11:46:53.534605,1,2,42, ,3,0
2023-02-09 11:46:53.534655,1,2,43, ,3,0
2023-02-09 11:46:53.534704,1,2,44, ,3,0
2023-02-09 11:46:53.534754,1,2,45, ,3,0
2023-02-09 11:46:53.534804,1,2,46, ,3,0
2023-02-09 11:46:53.534853,1,2,47, ,3,0
2023-02-09 11:46:53.534903,1,2,48,x,2,2097152
2023-02-09 11:46:53.534955,1,3,0,x,2,2097152
2023-02-09 11:46:53.535005,1,3,1, ,3,0
2023-02-09 11:46:53.535054,1,3,2, ,3,0
2023-02-09 11:46:53.535103,1,3,3, ,3,0
2023-02-09 11:46:53.535162,1,3,4, ,3,0
2023-02-09 11:46:53.535212,1,3,5, ,3,0
2023-02-09 11:46:53.535262,1,3,6, ,3,0
2023-02-09 11:46:53.535312,1,3,7,x,2,2097152
2023-02-09 11:46:53.535362,1,3,8,x,2,2097152
2023-02-09 11:46:53.535412,1,3,9,x,2,2097152
2023-02-09 11:46:53.535462,1,3,10,x,2,2097152
2023-02-09 11:46:53.535511,1,3,11,x,2,2097152
2023-02-09 11:46:53.535561,1,3,12,x,2,2097152
2023-02-09 11:46:53.535610,1,3,13, ,3,0
2023-02-09 11:46:53.535659,1,3,14, ,3,0
2023-02-09 11:46:53.535709,1,3,15, ,3,0
2023-02-09 11:46:53.535758,1,3,16, ,3,0
2023-02-09 11:46:53.535807,1,3,17, ,3,0
2023-02-09 11:46:53.535856,1,3,18, ,3,0
2023-02-09 11:46:53.535905,1,3,19, ,3,0
2023-02-09 11:46:53.535954,1,3,20, ,3,0
2023-02-09 11:46:53.536004,1,3,21, ,3,0
2023-02-09 11:46:53.536053,1,3,22,x,2,2097152
2023-02-09 11:46:53.536103,1,3,23,x,2,2097152
2023-02-09 11:46:53.536153,1,3,24,x,2,2097152
2023-02-09 11:46:53.536203,1,3,25,x,2,2097152
2023-02-09 11:46:53.536254,1,3,26,x,2,2097152
2023-02-09 11:46:53.536307,1,3,27,x,2,2097152
2023-02-09 11:46:53.536356,1,3,28, ,3,0
2023-02-09 11:46:53.536406,1,3,29, ,3,0
2023-02-09 11:46:53.536455,1,3,30, ,3,0
2023-02-09 11:46:53.536504,1,3,31, ,3,0
2023-02-09 11:46:53.536553,1,3,32, ,3,0
2023-02-09 11:46:53.536602,1,3,33, ,3,0
2023-02-09 11:46:53.536651,1,3,34, ,3,0
2023-02-09 11:46:53.536700,1,3,35, ,3,0
2023-02-09 11:46:53.536749,1,3,36, ,3,0
2023-02-09 11:46:53.536800,1,3,37,x,2,2097152
2023-02-09 11:46:53.536852,1,3,38,x,2,2097152
2023-02-09 11:46:53.536903,1,3,39,x,2,2097152
2023-02-09 11:46:53.536953,1,3,40,x,2,2097152
2023-02-09 11:46:53.537004,1,3,41,x,2,2097152
2023-02-09 11:46:53.537057,1,3,42,x,2,2097152
2023-02-09 11:46:53.537106,1,3,43, ,3,0
2023-02-09 11:46:53.537156,1,3,44, ,3,0
2023-02-09 11:46:53.537206,1,3,45, ,3,0
2023-02-09 11:46:53.537255,1,3,46, ,3,0
2023-02-09 11:46:53.537304,1,3,47, ,3,0
2023-02-09 11:46:53.537380,1,3,48,x,2,2097152
2023-02-09 11:46:53.537432,1,4,0,x,2,2097152
2023-02-09 11:46:53.537481,1,4,1, ,3,0
2023-02-09 11:46:53.537530,1,4,2, ,3,0
2023-02-09 11:46:53.537579,1,4,3, ,3,0
2023-02-09 11:46:53.537628,1,4,4, ,3,0
2023-02-09 11:46:53.537677,1,4,5,x,2,2097152
2023-02-09 11:46:53.537727,1,4,6,x,2,2097152
2023-02-09 11:46:53.537776,1,4,7,x,2,2097152
2023-02-09 11:46:53.537825,1,4,8,x,2,2097152
2023-02-09 11:46:53.537874,1,4,9,x,2,2097152
2023-02-09 11:46:53.537924,1,4,10,x,2,2097152
2023-02-09 11:46:53.537973,1,4,11,x,2,2097152
2023-02-09 11:46:53.538022,1,4,12,x,2,2097152
2023-02-09 11:46:53.538071,1,4,13,x,2,2097152
2023-02-09 11:46:53.538121,1,4,14,x,2,2097152
2023-02-09 11:46:53.538169,1,4,15, ,3,0
2023-02-09 11:46:53.538218,1,4,16, ,3,0
2023-02-09 11:46:53.538268,1,4,17, ,3,0
2023-02-09 11:46:53.538317,1,4,18, ,3,0
2023-02-09 11:46:53.538365,1,4,19, ,3,0
2023-02-09 11:46:53.538414,1,4,20,x,2,2097152
2023-02-09 11:46:53.538464,1,4,21,x,2,2097152
2023-02-09 11:46:53.538513,1,4,22,x,2,2097152
2023-02-09 11:46:53.538562,1,4,23,x,2,2097152
2023-02-09 11:46:53.538612,1,4,24,x,2,2097152
2023-02-09 11:46:53.538662,1,4,25,x,2,2097152
2023-02-09 11:46:53.538711,1,4,26,x,2,2097152
2023-02-09 11:46:53.538760,1,4,27,x,2,2097152
2023-02-09 11:46:53.538810,1,4,28,x,2,2097152
2023-02-09 11:46:53.538859,1,4,29,x,2,2097152
2023-02-09 11:46:53.538917,1,4,30, ,3,0
2023-02-09 11:46:53.538966,1,4,31, ,3,0
2023-02-09 11:46:53.539015,1,4,32, ,3,0
2023-02-09 11:46:53.539063,1,4,33, ,3,0
2023-02-09 11:46:53.539112,1,4,34, ,3,0
2023-02-09 11:46:53.539161,1,4,35,x,2,2097152
2023-02-09 11:46:53.539210,1,4,36,x,2,2097152
2023-02-09 11:46:53.539259,1,4,37,x,2,2097152
2023-02-09 11:46:53.539308,1,4,38,x,2,2097152
2023-02-09 11:46:53.539358,1,4,39,x,2,2097152
2023-02-09 11:46:53.539407,1,4,40,x,2,2097152
2023-02-09 11:46:53.539457,1,4,41,x,2,2097152
2023-02-09 11:46:53.539507,1,4,42,x,2,2097152
2023-02-09 11:46:53.539556,1,4,43,x,2,2097152
2023-02-09 11:46:53.539605,1,4,44,x,2,2097152
2023-02-09 11:46:53.539654,1,4,45, ,3,0
2023-02-09 11:46:53.539702,1,4,46, ,3,0
2023-02-09 11:46:53.539751,1,4,47, ,3,0
2023-02-09 11:46:53.539800,1,4,48,x,2,2097152
2023-02-09 11:46:53.539851,1,5,0,x,2,2097152
2023-02-09 11:46:53.539899,1,5,1, ,3,0
2023-02-09 11:46:53.539947,1,5,2, ,3,0
2023-02-09 11:46:53.539995,1,5,3, ,3,0
2023-02-09 11:46:53.540043,1,5,4, ,3,0
2023-02-09 11:46:53.540091,1,5,5, ,3,0
2023-02-09 11:46:53.540140,1,5,6,x,2,2097152
2023-02-09 11:46:53.540188,1,5,7, ,3,0
2023-02-09 11:46:53.540236,1,5,8, ,3,0
2023-02-09 11:46:53.540285,1,5,9,x,2,2097152
2023-02-09 11:46:53.540334,1,5,10,x,2,2097152
2023-02-09 11:46:53.540382,1,5,11, ,3,0
2023-02-09 11:46:53.540429,1,5,12, ,3,0
2023-02-09 11:46:53.540478,1,5,13,x,2,2097152
2023-02-09 11:46:53.540526,1,5,14, ,3,0
2023-02-09 11:46:53.540574,1,5,15, ,3,0
2023-02-09 11:46:53.540622,1,5,16, ,3,0
2023-02-09 11:46:53.540670,1,5,17, ,3,0
2023-02-09 11:46:53.540718,1,5,18, ,3,0
2023-02-09 11:46:53.540766,1,5,19, ,3,0
2023-02-09 11:46:53.540813,1,5,20, ,3,0
2023-02-09 11:46:53.540862,1,5,21,x,2,2097152
2023-02-09 11:46:53.540909,1,5,22, ,3,0
2023-02-09 11:46:53.540958,1,5,23, ,3,0
2023-02-09 11:46:53.541006,1,5,24,x,2,2097152
2023-02-09 11:46:53.541055,1,5,25,x,2,2097152
2023-02-09 11:46:53.541103,1,5,26, ,3,0
2023-02-09 11:46:53.541151,1,5,27, ,3,0
2023-02-09 11:46:53.541200,1,5,28,x,2,2097152
2023-02-09 11:46:53.541248,1,5,29, ,3,0
2023-02-09 11:46:53.541295,1,5,30, ,3,0
2023-02-09 11:46:53.541344,1,5,31, ,3,0
2023-02-09 11:46:53.541392,1,5,32, ,3,0
2023-02-09 11:46:53.541440,1,5,33, ,3,0
2023-02-09 11:46:53.541487,1,5,34, ,3,0
2023-02-09 11:46:53.541536,1,5,35, ,3,0
2023-02-09 11:46:53.541584,1,5,36,x,2,2097152
2023-02-09 11:46:53.541632,1,5,37, ,3,0
2023-02-09 11:46:53.541679,1,5,38, ,3,0
2023-02-09 11:46:53.541728,1,5,39,x,2,2097152
2023-02-09 11:46:53.541776,1,5,40,x,2,2097152
2023-02-09 11:46:53.541824,1,5,41, ,3,0
2023-02-09 11:46:53.541873,1,5,42, ,3,0
2023-02-09 11:46:53.541921,1,5,43,x,2,2097152
2023-02-09 11:46:53.541969,1,5,44, ,3,0
2023-02-09 11:46:53.542017,1,5,45, ,3,0
2023-02-09 11:46:53.542064,1,5,46, ,3,0
2023-02-09 11:46:53.542112,1,5,47, ,3,0
2023-02-09 11:46:53.542160,1,5,48,x,2,2097152
2023-02-09 11:46:53.542210,1,6,0,x,2,2097152
2023-02-09 11:46:53.542257,1,6,1, ,3,0
2023-02-09 11:46:53.542305,1,6,2, ,3,0
2023-02-09 11:46:53.542352,1,6,3, ,3,0
2023-02-09 11:46:53.542399,1,6,4, ,3,0
2023-02-09 11:46:53.542446,1,6,5, ,3,0
2023-02-09 11:46:53.542495,1,6,6,x,2,2097152
2023-02-09 11:46:53.542550,1,6,7,x,2,2097152
2023-02-09 11:46:53.542598,1,6,8,x,2,2097152
2023-02-09 11:46:53.542646,1,6,9,x,2,2097152
2023-02-09 11:46:53.542694,1,6,10,x,2,2097152
2023-02-09 11:46:53.542742,1,6,11,x,2,2097152
2023-02-09 11:46:53.542790,1,6,12,x,2,2097152
2023-02-09 11:46:53.542838,1,6,13,x,2,2097152
2023-02-09 11:46:53.542885,1,6,14, ,3,0
2023-02-09 11:46:53.542932,1,6,15, ,3,0
2023-02-09 11:46:53.542980,1,6,16, ,3,0
2023-02-09 11:46:53.543027,1,6,17, ,3,0
2023-02-09 11:46:53.543074,1,6,18, ,3,0
2023-02-09 11:46:53.543122,1,6,19, ,3,0
2023-02-09 11:46:53.543169,1,6,20, ,3,0
2023-02-09 11:46:53.543217,1,6,21,x,2,2097152
2023-02-09 11:46:53.543266,1,6,22,x,2,2097152
2023-02-09 11:46:53.543313,1,6,23,x,2,2097152
2023-02-09 11:46:53.543361,1,6,24,x,2,2097152
2023-02-09 11:46:53.543409,1,6,25,x,2,2097152
2023-02-09 11:46:53.543457,1,6,26,x,2,2097152
2023-02-09 11:46:53.543505,1,6,27,x,2,2097152
2023-02-09 11:46:53.543553,1,6,28,x,2,2097152
2023-02-09 11:46:53.543601,1,6,29, ,3,0
2023-02-09 11:46:53.543650,1,6,30, ,3,0
2023-02-09 11:46:53.543698,1,6,31, ,3,0
2023-02-09 11:46:53.543746,1,6,32, ,3,0
2023-02-09 11:46:53.543793,1,6,33, ,3,0
2023-02-09 11:46:53.543840,1,6,34, ,3,0
2023-02-09 11:46:53.543891,1,6,35, ,3,0
2023-02-09 11:46:53.543939,1,6,36,x,2,2097152
2023-02-09 11:46:53.543988,1,6,37,x,2,2097152
2023-02-09 11:46:53.544035,1,6,38,x,2,2097152
2023-02-09 11:46:53.544089,1,6,39,x,2,2097152
2023-02-09 11:46:53.544137,1,6,40,x,2,2097152
2023-02-09 11:46:53.544186,1,6,41,x,2,2097152
2023-02-09 11:46:53.544233,1,6,42,x,2,2097152
2023-02-09 11:46:53.544281,1,6,43,x,2,2097152
2023-02-09 11:46:53.544328,1,6,44, ,3,0
2023-02-09 11:46:53.544376,1,6,45, ,3,0
2023-02-09 11:46:53.544423,1,6,46, ,3,0
2023-02-09 11:46:53.544470,1,6,47, ,3,0
2023-02-09 11:46:53.544518,1,6,48,x,2,2097152
2023-02-09 11:46:53.544567,1,7,0,x,2,2097152
2023-02-09 11:46:53.544614,1,7,1, ,3,0
2023-02-09 11:46:53.544661,1,7,2, ,3,0
2023-02-09 11:46:53.544708,1,7,3, ,3,0
2023-02-09 11:46:53.544754,1,7,4, ,3,0
2023-02-09 11:46:53.544801,1,7,5, ,3,0
2023-02-09 11:46:53.544848,1,7,6, ,3,0
2023-02-09 11:46:53.544895,1,7,7, ,3,0
2023-02-09 11:46:53.544941,1,7,8, ,3,0
2023-02-09 11:46:53.544988,1,7,9, ,3,0
2023-02-09 11:46:53.545035,1,7,10, ,3,0
2023-02-09 11:46:53.545081,1,7,11, ,3,0
2023-02-09 11:46:53.545128,1,7,12, ,3,0
2023-02-09 11:46:53.545175,1,7,13, ,3,0
2023-02-09 11:46:53.545221,1,7,14, ,3,0
2023-02-09 11:46:53.545268,1,7,15, ,3,0
2023-02-09 11:46:53.545315,1,7,16, ,3,0
2023-02-09 11:46:53.545361,1,7,17, ,3,0
2023-02-09 11:46:53.545408,1,7,18, ,3,0
2023-02-09 11:46:53.545454,1,7,19, ,3,0
2023-02-09 11:46:53.545501,1,7,20, ,3,0
2023-02-09 11:46:53.545547,1,7,21, ,3,0
2023-02-09 11:46:53.545594,1,7,22, ,3,0
2023-02-09 11:46:53.545641,1,7,23, ,3,0
2023-02-09 11:46:53.545688,1,7,24, ,3,0
2023-02-09 11:46:53.545735,1,7,25, ,3,0
2023-02-09 11:46:53.545781,1,7,26, ,3,0
2023-02-09 11:46:53.545828,1,7,27, ,3,0
2023-02-09 11:46:53.545874,1,7,28, ,3,0
2023-02-09 11:46:53.545921,1,7,29, ,3,0
2023-02-09 11:46:53.545968,1,7,30, ,3,0
2023-02-09 11:46:53.546014,1,7,31, ,3,0
2023-02-09 11:46:53.546061,1,7,32, ,3,0
2023-02-09 11:46:53.546119,1,7,33, ,3,0
2023-02-09 11:46:53.546166,1,7,34, ,3,0
2023-02-09 11:46:53.546213,1,7,35, ,3,0
2023-02-09 11:46:53.546260,1,7,36, ,3,0
2023-02-09 11:46:53.546306,1,7,37, ,3,0
2023-02-09 11:46:53.546353,1,7,38, ,3,0
2023-02-09 11:46:53.546400,1,7,39, ,3,0
2023-02-09 11:46:53.546446,1,7,40, ,3,0
2023-02-09 11:46:53.546493,1,7,41, ,3,0
2023-02-09 11:46:53.546539,1,7,42, ,3,0
2023-02-09 11:46:53.546586,1,7,43, ,3,0
2023-02-09 11:46:53.546633,1,7,44, ,3,0
2023-02-09 11:46:53.546679,1,7,45, ,3,0
2023-02-09 11:46:53.546744,1,7,46, ,3,0
2023-02-09 11:46:53.546792,1,7,47, ,3,0
2023-02-09 11:46:53.546839,1,7,48,x,2,2097152
2023-02-09 11:46:53.546888,1,8,0,x,2,2097152
2023-02-09 11:46:53.546934,1,8,1, ,3,0
2023-02-09 11:46:53.546980,1,8,2, ,3,0
2023-02-09 11:46:53.547026,1,8,3, ,3,0
2023-02-09 11:46:53.547077,1,8,4, ,3,0
2023-02-09 11:46:53.547123,1,8,5, ,3,0
2023-02-09 11:46:53.547170,1,8,6, ,3,0
2023-02-09 11:46:53.547216,1,8,7, ,3,0
2023-02-09 11:46:53.547262,1,8,8, ,3,0
2023-02-09 11:46:53.547308,1,8,9, ,3,0
2023-02-09 11:46:53.547354,1,8,10, ,3,0
2023-02-09 11:46:53.547400,1,8,11, ,3,0
2023-02-09 11:46:53.547447,1,8,12, ,3,0
2023-02-09 11:46:53.547493,1,8,13, ,3,0
2023-02-09 11:46:53.547539,1,8,14, ,3,0
2023-02-09 11:46:53.547585,1,8,15, ,3,0
2023-02-09 11:46:53.547632,1,8,16, ,3,0
2023-02-09 11:46:53.547678,1,8,17, ,3,0
2023-02-09 11:46:53.547724,1,8,18, ,3,0
2023-02-09 11:46:53.547770,1,8,19, ,3,0
2023-02-09 11:46:53.547816,1,8,20, ,3,0
2023-02-09 11:46:53.547862,1,8,21, ,3,0
2023-02-09 11:46:53.547909,1,8,22, ,3,0
2023-02-09 11:46:53.547956,1,8,23, ,3,0
2023-02-09 11:46:53.548002,1,8,24, ,3,0
2023-02-09 11:46:53.548048,1,8,25, ,3,0
2023-02-09 11:46:53.548094,1,8,26, ,3,0
2023-02-09 11:46:53.548140,1,8,27, ,3,0
2023-02-09 11:46:53.548187,1,8,28, ,3,0
2023-02-09 11:46:53.548233,1,8,29, ,3,0
2023-02-09 11:46:53.548280,1,8,30, ,3,0
2023-02-09 11:46:53.548325,1,8,31, ,3,0
2023-02-09 11:46:53.548372,1,8,32, ,3,0
2023-02-09 11:46:53.548418,1,8,33, ,3,0
2023-02-09 11:46:53.548464,1,8,34, ,3,0
2023-02-09 11:46:53.548510,1,8,35, ,3,0
2023-02-09 11:46:53.548556,1,8,36, ,3,0
2023-02-09 11:46:53.548602,1,8,37, ,3,0
2023-02-09 11:46:53.548648,1,8,38, ,3,0
2023-02-09 11:46:53.548694,1,8,39, ,3,0
2023-02-09 11:46:53.548740,1,8,40, ,3,0
2023-02-09 11:46:53.548786,1,8,41, ,3,0
2023-02-09 11:46:53.548832,1,8,42, ,3,0
2023-02-09 11:46:53.548878,1,8,43, ,3,0
2023-02-09 11:46:53.548924,1,8,44, ,3,0
2023-02-09 11:46:53.548970,1,8,45, ,3,0
2023-02-09 11:46:53.549017,1,8,46, ,3,0
2023-02-09 11:46:53.549063,1,8,47, ,3,0
2023-02-09 11:46:53.549110,1,8,48,x,2,2097152
2023-02-09 11:46:53.549158,1,9,0,x,2,2097152
2023-02-09 11:46:53.549204,1,9,1, ,3,0
2023-02-09 11:46:53.549249,1,9,2, ,3,0
2023-02-09 11:46:53.549295,1,9,3, ,3,0
2023-02-09 11:46:53.549340,1,9,4, ,3,0
2023-02-09 11:46:53.549386,1,9,5, ,3,0
2023-02-09 11:46:53.549431,1,9,6, ,3,0
2023-02-09 11:46:53.549477,1,9,7, ,3,0
2023-02-09 11:46:53.549522,1,9,8, ,3,0
2023-02-09 11:46:53.549569,1,9,9,x,2,2097152
2023-02-09 11:46:53.549626,1,9,10,x,2,2097152
2023-02-09 11:46:53.549673,1,9,11, ,3,0
2023-02-09 11:46:53.549720,1,9,12, ,3,0
2023-02-09 11:46:53.549765,1,9,13, ,3,0
2023-02-09 11:46:53.549811,1,9,14, ,3,0
2023-02-09 11:46:53.549857,1,9,15, ,3,0
2023-02-09 11:46:53.549902,1,9,16, ,3,0
2023-02-09 11:46:53.549948,1,9,17, ,3,0
2023-02-09 11:46:53.549993,1,9,18, ,3,0
2023-02-09 11:46:53.550040,1,9,19, ,3,0
2023-02-09 11:46:53.550087,1,9,20, ,3,0
2023-02-09 11:46:53.550133,1,9,21, ,3,0
2023-02-09 11:46:53.550178,1,9,22, ,3,0
2023-02-09 11:46:53.550224,1,9,23, ,3,0
2023-02-09 11:46:53.550270,1,9,24,x,2,2097152
2023-02-09 11:46:53.550317,1,9,25,x,2,2097152
2023-02-09 11:46:53.550362,1,9,26, ,3,0
2023-02-09 11:46:53.550409,1,9,27, ,3,0
2023-02-09 11:46:53.550454,1,9,28, ,3,0
2023-02-09 11:46:53.550500,1,9,29, ,3,0
2023-02-09 11:46:53.550546,1,9,30, ,3,0
2023-02-09 11:46:53.550591,1,9,31, ,3,0
2023-02-09 11:46:53.550637,1,9,32, ,3,0
2023-02-09 11:46:53.550682,1,9,33, ,3,0
2023-02-09 11:46:53.550728,1,9,34, ,3,0
2023-02-09 11:46:53.550774,1,9,35, ,3,0
2023-02-09 11:46:53.550819,1,9,36, ,3,0
2023-02-09 11:46:53.550865,1,9,37, ,3,0
2023-02-09 11:46:53.550910,1,9,38, ,3,0
2023-02-09 11:46:53.550956,1,9,39,x,2,2097152
2023-02-09 11:46:53.551003,1,9,40,x,2,2097152
2023-02-09 11:46:53.551048,1,9,41, ,3,0
2023-02-09 11:46:53.551094,1,9,42, ,3,0
2023-02-09 11:46:53.551139,1,9,43, ,3,0
2023-02-09 11:46:53.551185,1,9,44, ,3,0
2023-02-09 11:46:53.551231,1,9,45, ,3,0
2023-02-09 11:46:53.551276,1,9,46, ,3,0
